,node,category
6830,970444675986292736,proukr
6831,970477178172395522,proukr
6832,970812649482145792,dontcare
6833,971155056430059520,proukr
6834,971161855702913024,pax
6835,971183564715945986,proukr
6836,971239887734263810,proukr
6837,971331200144039937,proukr
6838,971428121617600514,proukr
6839,972335124883951616,proukr
6840,972602601865916417,proukr
6841,972786508515168256,proukr
6842,972945966914527234,dontcare
6843,973018547306881024,dontcare
6844,973185782142918656,proukr
6845,973422617796464640,proukr
6846,974313309909340160,prorus
6847,974368908227485696,proukr
6848,974414281658822658,dontcare
6849,974614259333246977,pax
6850,974633309941784582,proukr
6851,974997814651518976,proukr
6852,975084829145432069,proukr
6853,975132832291958784,proukr
6854,975133060638347264,pax
6855,975314827227881473,proukr
6856,975373794222247936,proukr
6857,975387497055350784,pax
6858,975505375087747072,proukr
6859,975636707205877760,proukr
6860,975748452964585472,proukr
6861,976428700349751296,proukr
6862,976621618909687809,proukr
6863,976625864157868033,proukr
6864,977060784755834880,proukr
6865,977147967831527424,proukr
6866,977253498210406407,pax
6867,977563943345491969,pax
6868,977737044725137408,proukr
6869,977824490473259009,proukr
6870,977904649645813760,proukr
6871,977912922084012032,proukr
6872,977965113729798145,pax
6873,978005342457131008,proukr
6874,978628161947627527,proukr
6875,978815772507164675,pax
6876,979414483453038592,proukr
6877,979435188475322370,proukr
6878,979460610311311360,proukr
6879,979467869586182146,proukr
6880,979501474169413632,proukr
6881,979747878347386880,pax
6882,979776619962347520,proukr
6883,979787484489019393,proukr
6884,980590290573627397,pax
6885,981436419087523840,proukr
6886,981470994454990849,proukr
6887,981564269635473409,proukr
6888,981581081374789634,dontcare
6889,981593697082109952,proukr
6890,981674260476424192,proukr
6891,981826332517634048,proukr
6892,981909443205050368,proukr
6893,982638478331645952,dontcare
6894,983247178075398144,dontcare
6895,983372718824402944,proukr
6896,983610227600822272,prorus
6897,984137470035025920,dontcare
6898,984157074463608834,proukr
6899,984617447121653767,proukr
6900,984780184753651718,proukr
6901,985130178140487680,dontcare
6902,985385369825890304,proukr
6903,985946394547585025,proukr
6904,986479413251293184,proukr
6905,987156331055337473,proukr
6906,987681377024991233,proukr
6907,988161854911471617,pax
6908,988510270296412161,proukr
6909,988786867247206401,proukr
6910,989150755889336320,proukr
6911,989184638533951495,pax
6912,989186325109792775,proukr
6913,989186833430040576,proukr
6914,989626967044444160,proukr
6915,989787521361080320,proukr
6916,989821421886017536,proukr
6917,990132106469748736,proukr
6918,990726193744961536,proukr
6919,991265125666521088,proukr
6920,991324136856346626,proukr
6921,991983661179432960,proukr
6922,992821714315890694,proukr
6923,993024575565893632,proukr
6924,993061609479254016,proukr
6925,993617920147079170,proukr
6926,993624516084621312,proukr
6927,993831381460545537,proukr
6928,993896734324547586,proukr
6929,994550161757028353,proukr
6930,994678463570350081,proukr
6931,995319406325616640,proukr
6932,995396193382518784,pax
6933,996060980613402625,proukr
6934,996549577451982848,proukr
6935,996607035209928706,proukr
6936,996789364649754625,proukr
6937,996826684539133952,proukr
6938,997097702172385280,proukr
6939,997832030736924672,proukr
6940,998226288702820352,proukr
6941,998332081657794560,pax
6942,998503751005671424,proukr
6943,998516058158968832,proukr
6944,999179157337669632,dontcare
6945,999352028064198661,proukr
6946,999359237162717185,proukr
6947,999381859544043522,proukr
6948,999647826517872641,pax
6949,999759383830679553,proukr
6950,999960633960316929,proukr
6951,1000073568229740546,pax
6952,1000341786802511872,proukr
6953,1000870773945446402,proukr
6954,1001101385411293184,proukr
6955,1001222268096217094,proukr
6956,1001453375337230336,pax
6957,1001552492138762240,proukr
6958,1001913416855031808,proukr
6959,1001918140924813314,proukr
6960,1002289957925474306,proukr
6961,1002360296223096834,proukr
6962,1003174570549891084,dontcare
6963,1003692139056951298,proukr
6964,1003740962294845440,pax
6965,1004096727207632896,proukr
6966,1004777406362775552,proukr
6967,1004990493435006976,proukr
6968,1005013384910143489,proukr
6969,1005251884171644933,proukr
6970,1005798791918866435,dontcare
6971,1005850936680636417,proukr
6972,1006275288953774081,proukr
6973,1006986435663147009,proukr
6974,1007308099399667713,pax
6975,1007409354218377223,proukr
6976,1007556840563986432,proukr
6977,1007672284604223488,pax
6978,1008738279137652736,proukr
6979,1008787323918614529,proukr
6980,1008801735681478657,proukr
6981,1008905103301120000,proukr
6982,1008989176690298882,proukr
6983,1009181560774496261,proukr
6984,1009278150805630976,proukr
6985,1009420195012792323,proukr
6986,1009475893125926912,proukr
6987,1009486361714462722,proukr
6988,1009586483836010496,proukr
6989,1009878300024434688,proukr
6990,1010145336629825539,pax
6991,1010217905437511681,prorus
6992,1010301803064446980,proukr
6993,1010443060524838912,proukr
6994,1010586617055236096,proukr
6995,1011025770943320064,proukr
6996,1011234980196782081,prorus
6997,1011308525807693829,proukr
6998,1011408386490077184,proukr
6999,1011465899600220160,pax
7000,1011650358626738176,proukr
7001,1011672647724339201,pax
7002,1012037247624007680,prorus
7003,1012043777329061893,proukr
7004,1012425825071665152,proukr
7005,1012643250497380352,proukr
7006,1013158968477265922,pax
7007,1013473718587346944,proukr
7008,1013477242146439168,proukr
7009,1013873010166689793,proukr
7010,1013915664841625603,proukr
7011,1014103797960986624,proukr
7012,1014280152166092800,proukr
7013,1014877895213355010,pax
7014,1014921195580477440,proukr
7015,1014962042980225027,proukr
7016,1015253439557849094,proukr
7017,1015265463335641088,pax
7018,1015647639151497217,proukr
7019,1016302313756135425,dontcare
7020,1016352991820111872,proukr
7021,1016486686958739457,proukr
7022,1017191141760876544,proukr
7023,1017811719861792769,pax
7024,1017922214539087874,proukr
7025,1018035015463194624,proukr
7026,1018447275209691136,pax
7027,1018472114310057984,proukr
7028,1018524255833731072,pax
7029,1018833887944953856,proukr
7030,1019172680266854400,pax
7031,1019488577544126465,proukr
7032,1019777427499814914,proukr
7033,1019996745827340288,proukr
7034,1020093345660571648,proukr
7035,1020120494870179840,proukr
7036,1020734676003180546,proukr
7037,1020827055724814336,proukr
7038,1020930375995019264,proukr
7039,1021192197914464257,proukr
7040,1021213055919828993,proukr
7041,1021478671058591749,proukr
7042,1021500405019275265,proukr
7043,1021712154607673344,proukr
7044,1021728576670978048,dontcare
7045,1022290271088902153,dontcare
7046,1022414059386286080,pax
7047,1022532822651654145,proukr
7048,1022888794964611073,proukr
7049,1022906270427344896,proukr
7050,1023199210089394177,proukr
7051,1023412324949000193,proukr
7052,1023446694632017922,proukr
7053,1023543623898542080,pax
7054,1023875634291007488,proukr
7055,1023940182184288257,proukr
7056,1024003118755930113,proukr
7057,1024341816030781440,proukr
7058,1024395565323497472,proukr
7059,1024496265755865090,pax
7060,1024657459984490496,prorus
7061,1024978697386975233,proukr
7062,1024980836368769026,proukr
7063,1025001302223474688,dontcare
7064,1025032478451490816,proukr
7065,1025368232327372801,proukr
7066,1025442312606937088,proukr
7067,1025505491483602945,proukr
7068,1026282888474443776,proukr
7069,1026503186817994752,proukr
7070,1026599552843956226,proukr
7071,1027508410374340608,proukr
7072,1027727549550526464,proukr
7073,1028247846812901381,proukr
7074,1028448934681821186,pax
7075,1028667789995900929,proukr
7076,1028962892039835648,proukr
7077,1029073958220570626,pax
7078,1029146500473995264,proukr
7079,1029171423476998145,proukr
7080,1029413098959130624,proukr
7081,1029709713670324224,proukr
7082,1029715067514880001,dontcare
7083,1029820391144022022,dontcare
7084,1030184259934466049,proukr
7085,1030983148987797504,proukr
7086,1031214370561425408,proukr
7087,1031261112342388739,proukr
7088,1031332700324540417,proukr
7089,1031444722123005952,proukr
7090,1031631901449179136,proukr
7091,1031670521514082304,proukr
7092,1031912919532036096,proukr
7093,1032077998730752000,pax
7094,1032285972090834947,proukr
7095,1032402600606556160,prorus
7096,1032843521663885312,pax
7097,1033466178381918208,proukr
7098,1034113601957576704,proukr
7099,1034172120232800258,proukr
7100,1034916304296132608,proukr
7101,1035269307209588736,proukr
7102,1035395550248624129,pax
7103,1035648571163521024,proukr
7104,1035780987022655488,proukr
7105,1035998524738076679,pax
7106,1036449260965949442,proukr
7107,1037008918319443974,pax
7108,1037028403734446080,pax
7109,1037127493784952832,proukr
7110,1037390291664338945,proukr
7111,1037619026883739648,proukr
7112,1037663718686031879,proukr
7113,1037762722216206337,proukr
7114,1037810024259706880,proukr
7115,1037810818363150336,proukr
7116,1037945225023389696,proukr
7117,1038091140480806912,proukr
7118,1038132052024090627,proukr
7119,1038199428933332992,proukr
7120,1038593077596839936,proukr
7121,1038858800109891584,prorus
7122,1039700950384963586,proukr
7123,1039863683948654594,proukr
7124,1040405782402084864,proukr
7125,1040591335005278209,dontcare
7126,1040775609251713024,proukr
7127,1041373516124307456,proukr
7128,1041399867229106176,proukr
7129,1043219148749320192,proukr
7130,1044218176085667842,proukr
7131,1044549758092804097,proukr
7132,1044781720267042822,proukr
7133,1044953232794152960,proukr
7134,1045027402357780480,dontcare
7135,1045336314252529664,proukr
7136,1045696911544594432,proukr
7137,1046201039320494081,proukr
7138,1046412379821682690,pax
7139,1046428532308672518,proukr
7140,1046550803614318592,proukr
7141,1046666120646807553,proukr
7142,1046759783653670914,proukr
7143,1046896700688723968,proukr
7144,1047154542947786752,pax
7145,1047956362507038720,proukr
7146,1048326771807068161,proukr
7147,1048401503403294720,pax
7148,1048530829775970305,proukr
7149,1048534310695919616,proukr
7150,1048604357162295296,proukr
7151,1048648559728496649,proukr
7152,1048654235708129281,proukr
7153,1049050243495591936,proukr
7154,1049075814715682816,proukr
7155,1049299839324966913,proukr
7156,1049471833836261382,proukr
7157,1049500627263520772,proukr
7158,1049567721933950976,proukr
7159,1049625244514828288,pax
7160,1049643655290597377,proukr
7161,1049706021835472897,pax
7162,1050078953757712385,proukr
7163,1050087243358994433,proukr
7164,1050528603807584256,pax
7165,1050665933927137280,proukr
7166,1050763237371891712,proukr
7167,1050886488445997056,proukr
7168,1050901128358039552,proukr
7169,1051137761145585664,proukr
7170,1051965121210142721,pax
7171,1052451013616123904,prorus
7172,1052734681639075840,proukr
7173,1052857951969525760,proukr
7174,1053384025342128128,pax
7175,1054142783123009536,dontcare
7176,1054634872780787712,pax
7177,1054816450123198464,proukr
7178,1054917054178963456,proukr
7179,1055118178769080320,prorus
7180,1055227589885755393,proukr
7181,1055439745671725056,proukr
7182,1055726316132188160,pax
7183,1056320955415441408,prorus
7184,1056908257569202176,proukr
7185,1056984474712297472,dontcare
7186,1057538647375929345,proukr
7187,1057987111993950208,pax
7188,1058522506242519041,pax
7189,1058920719395012609,pax
7190,1059001339081039880,proukr
7191,1059580074155012097,proukr
7192,1059618570135527427,proukr
7193,1059884007171620864,proukr
7194,1060584783040970752,pax
7195,1060812485727604737,pax
7196,1061345524962525186,proukr
7197,1061350677451030530,pax
7198,1061989359744925697,proukr
7199,1062604369944817665,proukr
7200,1062783611726938112,proukr
7201,1062832820081565697,proukr
7202,1063144175779012608,proukr
7203,1063311568828387329,pax
7204,1063447355607982080,proukr
7205,1063496888765374469,pax
7206,1064157985407213569,proukr
7207,1064264836643614720,pax
7208,1064266893551382529,proukr
7209,1064685838431371266,pax
7210,1065119098206593024,pax
7211,1065614963111276546,pax
7212,1065746690769125376,proukr
7213,1065770884118523905,proukr
7214,1065925715315568640,proukr
7215,1066625690462756864,proukr
7216,1067420626519015424,prorus
7217,1067836507006865411,pax
7218,1068595093798408192,proukr
7219,1068611729242898433,prorus
7220,1068824822900318209,proukr
7221,1068877831059488769,pax
7222,1068939776278052865,proukr
7223,1068950994535346176,proukr
7224,1070030507843485696,pax
7225,1070450503262171136,proukr
7226,1071051150831509504,proukr
7227,1071094955165257730,proukr
7228,1071526102449950722,dontcare
7229,1072213959208525830,proukr
7230,1072304418320801793,proukr
7231,1072649281700474880,proukr
7232,1072882228525457408,proukr
7233,1073010384024547328,pax
7234,1073218876375105536,proukr
7235,1073920026955182085,pax
7236,1074244220142129152,proukr
7237,1074417841753997312,dontcare
7238,1075007968062726144,proukr
7239,1075344660112072704,proukr
7240,1075380589333766145,proukr
7241,1075555660916514817,proukr
7242,1075669260666589186,proukr
7243,1075890500048220160,proukr
7244,1076172800400838656,proukr
7245,1076521994651398144,proukr
7246,1077204267235241984,prorus
7247,1077298240486293504,pax
7248,1077581736463265799,pax
7249,1079029869487493120,proukr
7250,1079117266753445888,proukr
7251,1079410802803781634,prorus
7252,1079429091546316800,pax
7253,1079565934254276616,proukr
7254,1080150091825061888,proukr
7255,1080162713286918145,proukr
7256,1080666845282213890,proukr
7257,1081222228145029120,proukr
7258,1081484761934319623,proukr
7259,1081601560508014594,proukr
7260,1081677918491762688,proukr
7261,1082025704420720640,proukr
7262,1082266421940445184,pax
7263,1082289268347809792,proukr
7264,1082322588653834240,proukr
7265,1082994585490653186,pax
7266,1083117836334190593,proukr
7267,1083358959174438913,proukr
7268,1083512054403735552,proukr
7269,1083556664093990912,proukr
7270,1083667759693787137,pax
7271,1083670601447878656,proukr
7272,1083793994088370181,proukr
7273,1084123788432887809,proukr
7274,1084490929791066113,proukr
7275,1084600768588582912,proukr
7276,1084625267514068992,proukr
7277,1084961002410598400,pax
7278,1085290065490632704,pax
7279,1085356143382327298,proukr
7280,1086322031141027840,dontcare
7281,1086397159480676352,proukr
7282,1086624836091297793,proukr
