,source,target
7822,2202063265,1341722572149370880
7823,2202063265,2461069121
7824,2202063265,919915692375330816
7825,2202063265,3052782203
7826,2202063265,1350226654896005120
7827,2202063265,1061350677451030530
7828,2202063265,957467053987856384
7829,2202063265,1168159032617684994
7830,2202063265,2444667713
7831,2202063265,826465702156627968
7832,2202063265,1101792462140571653
7833,2202063265,1275047203887820807
7834,2202063265,1372885074228752386
7835,2202063265,1423201187034189826
7836,2202063265,1421492759568031746
7837,2202063265,3320994363
7838,2202063265,1211242163314409473
7839,2202063265,1447587812333793282
7840,2202063265,1418211416587128841
7841,2202063265,1352212328561975296
7842,2202063265,1141656292924231680
7843,2202063265,748940974152355840
7844,2202063265,2542779508
7845,2202063265,1246872305449435136
7846,2202063265,1386263751079469059
7847,2202063265,708975824255524865
7848,2202063265,1443921605294497792
7849,2202063265,1393720387914108928
7850,2202063265,991324136856346626
7851,2202063265,2536670344
7852,2202063265,1358137927910494214
7853,2202063265,939307572900884480
7854,2202063265,1077204267235241984
7855,2202063265,1048654235708129281
7856,2202063265,1319040410656886784
7857,2202063265,1382485728949506048
7858,2202063265,796420190850449408
7859,2202063265,1370697333269270529
7860,2202063265,944323405238685696
7861,2205932795,1197961849314168833
7862,2206800207,1205226529455632385
7863,2206956642,2956836471
7864,2209177619,2956836471
7865,2210304948,2301844336
7866,2212178465,2956836471
7867,2213268457,721706763813138432
7868,2213552717,2322424306
7869,2218697421,810476391674290177
7870,2220763525,1421486721590509570
7871,2222763626,943557459830075395
7872,2224317068,760694335356690432
7873,2225633047,2616995078
7874,2226919858,2956836471
7875,2226919858,1317817827970134025
7876,2229071948,1333695925257060352
7877,2229216430,1247260723480231939
7878,2233708580,870402512834011136
7879,2233708580,1491900633401675783
7880,2237915732,2956836471
7881,2238576392,4018888580
7882,2242769119,4018888580
7883,2245399752,2956836471
7884,2250045585,2670627368
7885,2253139226,1376648654338076673
7886,2255339388,1307865457903448064
7887,2255439716,1449609190914338822
7888,2255439716,826542229632188416
7889,2255439716,1065746690769125376
7890,2255946627,1259405905659146240
7891,2256768729,4018888580
7892,2256931663,1259405905659146240
7893,2258870403,1292463168166526976
7894,2260576352,1452205582891507717
7895,2260872499,1142623492141211650
7896,2262575765,1401015246718914560
7897,2263320834,1205226529455632385
7898,2269463839,1259405905659146240
7899,2271151776,1266369764026224640
7900,2273770443,1355988808395870210
7901,2275116368,2301844336
7902,2279225400,760694335356690432
7903,2279320206,762530951738036224
7904,2287141863,1205226529455632385
7905,2288501035,2623362653
7906,2288669099,3105328828
7907,2290646663,790870659333259264
7908,2294040718,2956836471
7909,2295819507,2956836471
7910,2296151025,2956836471
7911,2297532511,955872714757197825
7912,2297601449,2956836471
7913,2298289777,1270133776748855304
7914,2298289777,1358152121556873217
7915,2298426193,873185490375233537
7916,2298426193,1459526153610403845
7917,2298426193,2453069245
7918,2298426193,2301844336
7919,2299818829,2956836471
7920,2301628435,760694335356690432
7921,2301628435,1142623492141211650
7922,2301687886,1137744126085148674
7923,2301844336,2786924497
7924,2301844336,3308363989
7925,2301844336,809769590435758080
7926,2301844336,1222516456014872578
7927,2301844336,2848259559
7928,2301844336,1496961699630522369
7929,2301844336,1429339321711038464
7930,2301844336,776750775947198464
7931,2301844336,857802985468043265
7932,2301844336,1323813836223336450
7933,2301844336,1216982194448674816
7934,2301844336,3167304989
7935,2301844336,1486679158260486144
7936,2301844336,1448361677653692418
7937,2301844336,1295515647967989762
7938,2301844336,1489011055556804608
7939,2301844336,1185031270767697920
7940,2301844336,770656270986645506
7941,2301844336,1171528185701261312
7942,2301844336,1071051150831509504
7943,2301844336,919488982949429248
7944,2301844336,2532918635
7945,2301844336,735977972352585728
7946,2301844336,1314680064932483072
7947,2301844336,1497928803930279938
7948,2301844336,1369189029028065282
7949,2301844336,1300745977184227334
7950,2301844336,1313503564489199616
7951,2301844336,714025722147246080
7952,2301844336,1257434754716258306
7953,2301844336,1454630589336752138
7954,2301844336,1361133918389436416
7955,2301844336,1470089817023209483
7956,2301844336,803774210271301632
7957,2301844336,882232731979198464
7958,2301844336,2879774945
7959,2301844336,2373487327
7960,2301844336,1240323389937659905
7961,2301844336,922940967296094211
7962,2301844336,1108414960718237696
7963,2301844336,977060784755834880
7964,2301844336,1298837505077391360
7965,2301844336,903134478859624448
7966,2301844336,1386078993384820737
7967,2301844336,1195371849821118466
7968,2301844336,1501906132637741057
7969,2301844336,1311334415377760256
7970,2301844336,785646553423687680
7971,2301844336,823695001209176064
7972,2301844336,3911463261
7973,2301844336,1422638831329808392
7974,2301844336,2398484508
7975,2301844336,938071805008470017
7976,2301844336,1176642941915254784
7977,2301844336,3024419560
7978,2301844336,1241028020607074306
7979,2301844336,2356329331
7980,2301844336,2373924896
7981,2301844336,993624516084621312
7982,2301844336,965384533376995329
7983,2301844336,1291375366834069509
7984,2301844336,971161855702913024
7985,2301844336,1150801171357011968
7986,2301844336,1475238132320714753
7987,2301844336,3327669647
7988,2301844336,1441881977049600003
7989,2301844336,3017400805
7990,2301844336,1353202078873653250
7991,2301844336,1365670833272672266
7992,2301844336,1244562705714823168
7993,2301844336,1092520670121152513
7994,2301844336,1299536255693320199
7995,2301844336,1494474695168593922
7996,2301844336,1325947935016751104
7997,2301844336,1181953326662979588
7998,2301844336,1387518702573166594
7999,2301844336,1103672605561761797
8000,2301844336,980590290573627397
8001,2301844336,1409889661825204237
8002,2301844336,1269649209998835714
8003,2301844336,695262109471342592
8004,2301844336,919915692375330816
8005,2301844336,1202603063233728517
8006,2301844336,2378324935
8007,2301844336,1278444180574961664
8008,2301844336,752621952322318337
8009,2301844336,3006610437
8010,2301844336,790626212183994368
8011,2301844336,1248622120327774210
8012,2301844336,1268672101126463491
8013,2301844336,4049811659
8014,2301844336,757812853067780100
8015,2301844336,1093990775585685507
8016,2301844336,851094972048621569
8017,2301844336,1227601467231625221
8018,2301844336,2389738746
8019,2301844336,1008905103301120000
8020,2301844336,2420848054
8021,2301844336,1275774188222140418
8022,2301844336,1440345880545038349
8023,2301844336,2765857438
8024,2301844336,1187675827816808449
8025,2301844336,1393528614730321922
8026,2301844336,1433870624762601480
8027,2301844336,999960633960316929
8028,2301844336,868648623608741888
8029,2301844336,834787294821367808
8030,2301844336,1361088477748727808
8031,2301844336,3108688985
8032,2301844336,1499340884307234816
8033,2301844336,795362614079418368
8034,2301844336,2965517210
8035,2301844336,1290872910446358529
8036,2301844336,1269708306618159106
8037,2301844336,2470949193
8038,2301844336,829230613936877568
8039,2301844336,1323746962697527297
8040,2301844336,885928702734999552
8041,2301844336,1456330830092058625
8042,2301844336,831721454211330048
8043,2301844336,812497733542092800
8044,2301844336,822810352610082818
8045,2301844336,858509735607361536
8046,2301844336,804947812144140288
8047,2301844336,1350100763029229571
8048,2301844336,2766603077
8049,2301844336,1264529471870251009
8050,2301844336,1124794024714539009
8051,2301844336,731496499192942592
8052,2301844336,1402047019645026305
8053,2301844336,1500696092769349633
8054,2301844336,1229850018514898944
8055,2301844336,983247178075398144
8056,2301844336,831716400171450368
8057,2301844336,2712489396
8058,2301844336,833150701211623424
8059,2301844336,1434362801997455361
8060,2301844336,824331320771878914
8061,2301844336,1217618900008996864
8062,2301844336,2815269150
8063,2301844336,3226662488
8064,2301844336,737450843637710848
8065,2301844336,888497926728712193
8066,2301844336,3019991748
8067,2301844336,1059618570135527427
8068,2301844336,3290467372
8069,2301844336,1338942281458573313
8070,2301844336,2902077177
8071,2301844336,2593261652
8072,2301844336,765268940201361408
8073,2301844336,3781948933
8074,2301844336,1245046553837883394
8075,2301844336,3065682771
8076,2301844336,1322261817880649739
8077,2301844336,1477015620181012490
8078,2301844336,1486967022449688578
8079,2301844336,1264574575117062144
8080,2301844336,3416317949
8081,2301844336,1363912931151384588
8082,2301844336,1356492906090156033
8083,2301844336,2587605783
8084,2301844336,1304701261812559874
8085,2301844336,1423414835883151360
8086,2301844336,1446194511152046080
8087,2301844336,1177020721190584321
8088,2301844336,899285155629731840
8089,2301844336,1253170545945751552
8090,2301844336,3428285782
8091,2301844336,746012176733863936
8092,2301844336,1266369764026224640
8093,2302413804,4018888580
8094,2305285650,1205226529455632385
8095,2310662821,826226272418283520
8096,2313865992,1400973042487115777
8097,2314018987,2991813337
8098,2314054921,4018888580
8099,2316113689,2322424306
8100,2318622536,1205226529455632385
8101,2319331160,1401015246718914560
8102,2319331160,2956836471
8103,2319643507,790870659333259264
8104,2321197453,4018888580
8105,2321539294,2956836471
8106,2321981176,1486038435425132544
8107,2322424306,732317340092780545
8108,2322424306,4185034305
8109,2322424306,1362438933066448896
8110,2322424306,1262415361250598920
8111,2322424306,1011465899600220160
8112,2322424306,2879293835
8113,2322424306,1297877539919208448
8114,2322424306,3152492019
8115,2322424306,789916703815823360
8116,2322424306,2391826305
8117,2322424306,1341705441047437312
8118,2322424306,702984073610924032
8119,2322424306,1501922108221411333
8120,2322424306,2361116313
8121,2322424306,1485683238815342595
8122,2322424306,1486022811349045249
8123,2322424306,871334310330208256
8124,2322424306,1241114176275255302
8125,2322424306,1145734207639101440
8126,2322424306,1241682629008687106
8127,2322424306,1345444250608152576
8128,2322424306,1312303415037394944
8129,2322424306,2520582142
8130,2322424306,2714596672
8131,2322424306,1360234928722620420
8132,2322424306,772050153968721920
8133,2322424306,880080189715251200
8134,2322424306,1193574074502569985
8135,2322424306,1259148201413742598
8136,2322424306,701509209372938240
8137,2322424306,1029413098959130624
8138,2322424306,1325138329575190532
8139,2322424306,972602601865916417
8140,2322424306,962742501344980998
8141,2322424306,3898955560
8142,2322424306,1463911481548984324
8143,2322424306,1220020849652137984
8144,2325704833,705539763349164032
8145,2327325201,948245525484261376
8146,2330892786,1358152121556873217
8147,2330989491,1353366187791560704
8148,2330989491,2956836471
8149,2333422103,1347282456987258880
8150,2333826209,1144337417295544321
8151,2336207721,2956836471
8152,2337185060,2956836471
8153,2337246962,4018888580
8154,2340552066,1259405905659146240
8155,2340552066,4633772304
8156,2343067570,1259405905659146240
8157,2346818966,4018888580
8158,2348984153,1401015246718914560
8159,2349800210,1329566710748172288
8160,2352406063,790870659333259264
8161,2352436693,2670627368
8162,2353312426,2956836471
8163,2354346220,4018888580
8164,2355234878,2956836471
8165,2356310243,4018888580
8166,2358313803,2956836471
8167,2358413663,2956836471
8168,2358413663,1317817827970134025
8169,2358413663,2616995078
8170,2360335217,1009420195012792323
8171,2360450355,4018888580
8172,2361423587,1317817827970134025
8173,2361481063,1364300855382573056
8174,2361514953,1270133776748855304
8175,2361623269,1358152121556873217
8176,2364759344,2956836471
8177,2364759344,2616995078
8178,2368616455,3710888693
8179,2369923917,2616995078
8180,2370156364,1266369764026224640
8181,2370802429,760694335356690432
8182,2371064395,1270133776748855304
8183,2371742269,943557459830075395
8184,2371792027,4018888580
8185,2374934514,2670627368
8186,2376382104,760694335356690432
8187,2376382104,1270133776748855304
8188,2383145095,1359302345054584838
8189,2386059399,1270133776748855304
8190,2390413753,721706763813138432
8191,2391024671,2616995078
8192,2391625197,1141886020281085953
8193,2391625197,829855036372979712
8194,2393932249,943557459830075395
8195,2395163805,2956836471
8196,2397731605,955872714757197825
8197,2401156465,3323309554
8198,2401156465,2777370115
8199,2401156465,1496212580074881024
8200,2404316373,1270133776748855304
8201,2409501757,1205226529455632385
8202,2411462022,2616995078
8203,2412528710,2956836471
8204,2413099602,1247260723480231939
8205,2414150666,1247260723480231939
8206,2414860857,2956836471
8207,2415176101,1349922686898724864
8208,2415861390,1274181392876941313
8209,2417104988,4018888580
8210,2417165851,1090270096948248576
8211,2417165851,944232843831541761
8212,2418316053,2956836471
8213,2418796129,2956836471
8214,2420014062,1205226529455632385
8215,2422073250,1259405905659146240
8216,2423794922,2956836471
8217,2424494346,1270133776748855304
8218,2426277074,4018888580
8219,2426853665,2956836471
8220,2429328178,2956836471
8221,2430709940,826226272418283520
8222,2432517942,3105328828
8223,2433706219,1355917827052457987
8224,2434162616,1205226529455632385
8225,2435430259,1376648654338076673
8226,2438001966,1239546809346863105
8227,2438109488,1205226529455632385
8228,2440158972,4018888580
8229,2445534734,3710888693
8230,2445684965,957467053987856384
8231,2445913698,1292463168166526976
8232,2447337964,2956836471
8233,2447639719,3293695439
8234,2447664324,2956836471
8235,2447846539,1380145054644379652
8236,2448697595,2742542732
8237,2450600252,1354780456714174467
8238,2452853334,2956836471
8239,2453069245,1197961849314168833
8240,2453069245,1380145054644379652
8241,2453069245,1347282456987258880
8242,2453069245,989787521361080320
8243,2453069245,1340080164370264068
